ID,Name,StartDate,EndDate,ParentTaskID,Cost,Priority,Progress,ProjectID,ActualStartDate,ActualEndDate,Status,Duration,AssigneeID,Trade,CreateDate,WorkerScore
3132,describe,2019-08-15,2019-08-21,3131.0,421.00,Normal,0,28,,,Not Started,6,1,11,2024-07-09,35
3133,continue,2019-08-24,2019-08-27,3132.0,963.00,Normal,0,28,,,Not Started,3,1,3,2024-07-09,45
3134,defense,2019-08-29,2019-09-03,3133.0,914.00,Normal,0,28,,,Not Started,5,1,8,2024-07-09,39
3135,third,2019-09-04,2019-09-06,3134.0,681.00,Normal,0,28,,,Not Started,2,1,16,2024-07-09,91
3136,answer,2019-09-05,2019-09-11,3135.0,271.00,Normal,0,28,,,Not Started,6,1,5,2024-07-09,40
3137,truth,2019-09-12,2019-09-16,3136.0,582.00,Normal,0,28,,,Not Started,4,1,21,2024-07-09,100
3138,wear,2019-09-17,2019-09-22,3137.0,684.00,Normal,0,28,,,Not Started,5,1,16,2024-07-09,63
3139,meet,2019-09-25,2019-09-29,3138.0,538.00,Normal,0,28,,,Not Started,4,1,4,2024-07-09,42
3140,manage,2019-10-01,2019-10-08,3139.0,978.00,Normal,0,28,,,Not Started,7,1,14,2024-07-09,59
3141,suggest,2019-10-11,2019-10-16,3140.0,501.00,Normal,0,28,,,Not Started,5,1,5,2024-07-09,35
3142,money,2019-10-17,2019-10-25,3141.0,765.00,Normal,0,28,,,Not Started,8,1,15,2024-07-09,59
3143,decide,2019-10-30,2019-11-05,3142.0,367.00,Normal,0,28,,,Not Started,6,1,18,2024-07-09,78
3144,move,2019-11-07,2019-11-13,3143.0,752.00,Normal,0,28,,,Not Started,6,1,11,2024-07-09,38
3145,around,2019-11-16,2019-11-18,3144.0,262.00,Normal,0,28,,,Not Started,2,1,10,2024-07-09,62
3146,organization,2019-11-19,2019-11-22,3145.0,648.00,Normal,0,28,,,Not Started,3,1,6,2024-07-09,75
3147,official,2019-11-23,2019-11-30,3146.0,639.00,Normal,0,28,,,Not Started,7,1,9,2024-07-09,62
3148,itself,2019-12-02,2019-12-08,3147.0,323.00,Normal,0,28,,,Not Started,6,1,22,2024-07-09,92
3149,not,2019-12-11,2019-12-18,3148.0,694.00,Normal,0,28,,,Not Started,7,1,14,2024-07-09,67
3150,chair,2019-12-19,2019-12-23,3149.0,288.00,Normal,0,28,,,Not Started,4,1,3,2024-07-09,34
3151,arrive,2019-12-25,2019-12-29,3150.0,652.00,Normal,0,28,,,Not Started,4,1,17,2024-07-09,45
3152,social,2020-01-01,2020-01-03,3151.0,639.00,Normal,0,28,,,Not Started,2,1,22,2024-07-09,84
3153,sport,2020-01-04,2020-01-08,3152.0,216.00,Normal,0,28,,,Not Started,4,1,6,2024-07-09,40
3154,voice,2020-01-10,2020-01-16,3153.0,620.00,Normal,0,28,,,Not Started,6,1,4,2024-07-09,42
3155,go,2020-01-19,2020-01-21,3154.0,885.00,Normal,0,28,,,Not Started,2,1,9,2024-07-09,44
3156,under,2020-01-22,2020-01-29,3155.0,645.00,Normal,0,28,,,Not Started,7,1,21,2024-07-09,72
3157,against,2020-01-30,2020-02-06,3156.0,469.00,Normal,0,28,,,Not Started,7,1,11,2024-07-09,89
3158,reach,2020-02-09,2020-02-15,3157.0,939.00,Normal,0,28,,,Not Started,6,1,10,2024-07-09,92
3159,degree,2020-02-14,2020-02-17,3158.0,436.00,Normal,0,28,,,Not Started,3,1,9,2024-07-09,68
3160,main,2020-02-20,2020-02-24,3159.0,863.00,Normal,0,28,,,Not Started,4,1,18,2024-07-09,67
3161,statement,2020-02-27,2020-03-03,3160.0,370.00,Normal,0,28,,,Not Started,5,1,20,2024-07-09,76
3162,raise,2020-03-04,2020-03-10,3161.0,761.00,Normal,0,28,,,Not Started,6,1,15,2024-07-09,40
3163,challenge,2020-03-11,2020-03-19,3162.0,427.00,Normal,0,28,,,Not Started,8,1,14,2024-07-09,83
3164,run,2020-03-22,2020-03-29,3163.0,597.00,Normal,0,28,,,Not Started,7,1,5,2024-07-09,85
3165,simply,2020-03-31,2020-04-06,3164.0,679.00,Normal,0,28,,,Not Started,6,1,19,2024-07-09,30
3166,raise,2020-04-08,2020-04-14,3165.0,586.00,Normal,0,28,,,Not Started,6,1,20,2024-07-09,66
3167,everything,2020-04-16,2020-04-23,3166.0,524.00,Normal,0,28,,,Not Started,7,1,15,2024-07-09,96
3168,during,2020-04-26,2020-04-28,3167.0,773.00,Normal,0,28,,,Not Started,2,1,1,2024-07-09,78
3169,during,2020-04-27,2020-04-29,3168.0,649.00,Normal,0,28,,,Not Started,2,1,11,2024-07-09,76
3170,thousand,2020-04-28,2020-04-30,3169.0,656.00,Normal,0,28,,,Not Started,2,1,16,2024-07-09,52
3171,give,2020-04-29,2020-05-06,3170.0,893.00,Normal,0,28,,,Not Started,7,1,2,2024-07-09,70
3172,theory,2020-05-07,2020-05-10,3171.0,420.00,Normal,0,28,,,Not Started,3,1,19,2024-07-09,81
3173,cover,2020-05-11,2020-05-18,3172.0,374.00,Normal,0,28,,,Not Started,7,1,3,2024-07-09,45
3174,man,2020-05-19,2020-05-27,3173.0,481.00,Normal,0,28,,,Not Started,8,1,16,2024-07-09,59
3175,information,2020-05-30,2020-06-04,3174.0,407.00,Normal,0,28,,,Not Started,5,1,9,2024-07-09,98
3176,big,2020-06-06,2020-06-11,3175.0,296.00,Normal,0,28,,,Not Started,5,1,22,2024-07-09,38
3177,policy,2020-06-13,2020-06-15,3176.0,298.00,Normal,0,28,,,Not Started,2,1,20,2024-07-09,43
3178,become,2020-06-17,2020-06-23,3177.0,258.00,Normal,0,28,,,Not Started,6,1,2,2024-07-09,42
3179,much,2019-07-20,2019-08-08,,2457.00,Critical,0,28,,,Not Started,19,1,29,2024-07-09,57
3180,Republican,2019-08-15,2019-08-22,3179.0,566.00,Normal,0,28,,,Not Started,7,1,13,2024-07-09,80
3181,night,2019-08-24,2019-08-30,3180.0,725.00,Normal,0,28,,,Not Started,6,1,2,2024-07-09,60
3182,phone,2019-09-01,2019-09-06,3181.0,967.00,Normal,0,28,,,Not Started,5,1,17,2024-07-09,40
3183,politics,2019-09-05,2019-09-09,3182.0,589.00,Normal,0,28,,,Not Started,4,1,17,2024-07-09,78
3184,federal,2019-09-11,2019-09-17,3183.0,457.00,Normal,0,28,,,Not Started,6,1,22,2024-07-09,36
3185,course,2019-09-18,2019-09-25,3184.0,384.00,Normal,0,28,,,Not Started,7,1,6,2024-07-09,77
3186,weight,2019-09-28,2019-10-05,3185.0,348.00,Normal,0,28,,,Not Started,7,1,14,2024-07-09,99
3187,former,2019-10-08,2019-10-12,3186.0,857.00,Normal,0,28,,,Not Started,4,1,15,2024-07-09,48
3188,money,2019-10-11,2019-10-17,3187.0,366.00,Normal,0,28,,,Not Started,6,1,13,2024-07-09,92
3189,teach,2019-10-19,2019-10-24,3188.0,857.00,Normal,0,28,,,Not Started,5,1,16,2024-07-09,85
3190,spring,2019-10-24,2019-10-27,3189.0,219.00,Normal,0,28,,,Not Started,3,1,1,2024-07-09,77
3191,tough,2019-10-30,2019-11-03,3190.0,849.00,Normal,0,28,,,Not Started,4,1,9,2024-07-09,51
3192,quickly,2019-11-04,2019-11-12,3191.0,486.00,Normal,0,28,,,Not Started,8,1,8,2024-07-09,58
3193,fear,2019-11-14,2019-11-16,3192.0,879.00,Normal,0,28,,,Not Started,2,1,17,2024-07-09,52
3194,miss,2019-11-15,2019-11-23,3193.0,594.00,Normal,0,28,,,Not Started,8,1,1,2024-07-09,50
3195,country,2019-11-27,2019-12-05,3194.0,816.00,Normal,0,28,,,Not Started,8,1,6,2024-07-09,66
3196,experience,2019-12-06,2019-12-10,3195.0,847.00,Normal,0,28,,,Not Started,4,1,15,2024-07-09,45
3197,worry,2019-12-11,2019-12-13,3196.0,529.00,Normal,0,28,,,Not Started,2,1,1,2024-07-09,64
3198,citizen,2019-12-13,2019-12-19,3197.0,670.00,Normal,0,28,,,Not Started,6,1,18,2024-07-09,55
3199,once,2019-12-20,2019-12-22,3198.0,913.00,Normal,0,28,,,Not Started,2,1,10,2024-07-09,69
3200,tonight,2019-12-24,2019-12-31,3199.0,760.00,Normal,0,28,,,Not Started,7,1,11,2024-07-09,61
3201,conference,2020-01-03,2020-01-08,3200.0,486.00,Normal,0,28,,,Not Started,5,1,14,2024-07-09,75
3202,wait,2020-01-09,2020-01-16,3201.0,404.00,Normal,0,28,,,Not Started,7,1,11,2024-07-09,69
3203,teach,2020-01-19,2020-01-21,3202.0,681.00,Normal,0,28,,,Not Started,2,1,16,2024-07-09,34
3204,trade,2020-01-20,2020-01-23,3203.0,533.00,Normal,0,28,,,Not Started,3,1,6,2024-07-09,61
3205,yard,2020-01-22,2020-01-24,3204.0,947.00,Normal,0,28,,,Not Started,2,1,2,2024-07-09,99
3206,white,2020-01-23,2020-01-28,3205.0,486.00,Normal,0,28,,,Not Started,5,1,20,2024-07-09,93
3207,because,2020-01-30,2020-02-05,3206.0,970.00,Normal,0,28,,,Not Started,6,1,6,2024-07-09,65
3208,local,2020-02-06,2020-02-14,3207.0,291.00,Normal,0,28,,,Not Started,8,1,17,2024-07-09,74
3209,event,2020-02-18,2020-02-22,3208.0,562.00,Normal,0,28,,,Not Started,4,1,13,2024-07-09,45
3210,leave,2020-02-23,2020-02-26,3209.0,653.00,Normal,0,28,,,Not Started,3,1,19,2024-07-09,88
3211,deal,2020-02-25,2020-02-27,3210.0,398.00,Normal,0,28,,,Not Started,2,1,14,2024-07-09,100
3212,my,2020-02-28,2020-03-01,3211.0,749.00,Normal,0,28,,,Not Started,2,1,22,2024-07-09,59
3213,usually,2020-03-03,2020-03-05,3212.0,538.00,Normal,0,28,,,Not Started,2,1,9,2024-07-09,44
3214,sing,2020-03-04,2020-03-09,3213.0,649.00,Normal,0,28,,,Not Started,5,1,1,2024-07-09,86
3215,party,2020-03-11,2020-03-18,3214.0,623.00,Normal,0,28,,,Not Started,7,1,21,2024-07-09,69
3216,none,2020-03-20,2020-03-25,3215.0,396.00,Normal,0,28,,,Not Started,5,1,13,2024-07-09,57
3217,issue,2020-03-26,2020-03-29,3216.0,629.00,Normal,0,28,,,Not Started,3,1,14,2024-07-09,59
3218,want,2020-03-30,2020-04-05,3217.0,789.00,Normal,0,28,,,Not Started,6,1,5,2024-07-09,96
3219,nearly,2020-04-06,2020-04-09,3218.0,217.00,Normal,0,28,,,Not Started,3,1,22,2024-07-09,63
3220,every,2019-06-18,2019-07-03,,2171.00,Critical,0,29,,,Not Started,15,1,28,2024-07-09,47
3221,upon,2019-07-09,2019-07-16,3220.0,468.00,Normal,0,29,,,Not Started,7,1,15,2024-07-09,57
3222,theory,2019-07-19,2019-07-25,3221.0,564.00,Normal,0,29,,,Not Started,6,1,4,2024-07-09,60
3223,myself,2019-07-27,2019-07-31,3222.0,523.00,Normal,0,29,,,Not Started,4,1,18,2024-07-09,43
3224,son,2019-07-31,2019-08-07,3223.0,507.00,Normal,0,29,,,Not Started,7,1,6,2024-07-09,97
3225,door,2019-08-09,2019-08-11,3224.0,223.00,Normal,0,29,,,Not Started,2,1,18,2024-07-09,100
3226,training,2019-08-13,2019-08-18,3225.0,746.00,Normal,0,29,,,Not Started,5,1,21,2024-07-09,30
3227,senior,2019-08-19,2019-08-26,3226.0,856.00,Normal,0,29,,,Not Started,7,1,1,2024-07-09,92
3228,try,2019-08-27,2019-08-30,3227.0,557.00,Normal,0,29,,,Not Started,3,1,3,2024-07-09,30
3229,here,2019-08-29,2019-09-03,3228.0,347.00,Normal,0,29,,,Not Started,5,1,3,2024-07-09,57
3230,since,2019-09-05,2019-09-07,3229.0,648.00,Normal,0,29,,,Not Started,2,1,6,2024-07-09,62
3231,list,2019-09-08,2019-09-10,3230.0,406.00,Normal,0,29,,,Not Started,2,1,20,2024-07-09,92
3232,good,2019-09-09,2019-09-17,3231.0,887.00,Normal,0,29,,,Not Started,8,1,15,2024-07-09,85
3233,exactly,2019-09-20,2019-09-25,3232.0,205.00,Normal,0,29,,,Not Started,5,1,15,2024-07-09,97
3234,establish,2019-09-27,2019-10-01,3233.0,380.00,Normal,0,29,,,Not Started,4,1,14,2024-07-09,37
3235,method,2019-10-04,2019-10-08,3234.0,483.00,Normal,0,29,,,Not Started,4,1,22,2024-07-09,45
3236,other,2019-10-09,2019-10-14,3235.0,403.00,Normal,0,29,,,Not Started,5,1,3,2024-07-09,52
3237,stock,2019-10-15,2019-10-18,3236.0,393.00,Normal,0,29,,,Not Started,3,1,15,2024-07-09,78
3238,think,2019-10-17,2019-10-19,3237.0,442.00,Normal,0,29,,,Not Started,2,1,21,2024-07-09,89
3239,area,2019-10-20,2019-10-25,3238.0,458.00,Normal,0,29,,,Not Started,5,1,6,2024-07-09,50
3240,scene,2019-10-24,2019-10-31,3239.0,623.00,Normal,0,29,,,Not Started,7,1,18,2024-07-09,71
3241,human,2019-11-03,2019-11-05,3240.0,589.00,Normal,0,29,,,Not Started,2,1,5,2024-07-09,74
3242,best,2019-11-04,2019-11-12,3241.0,437.00,Normal,0,29,,,Not Started,8,1,8,2024-07-09,84
3243,year,2019-11-15,2019-11-22,3242.0,414.00,Normal,0,29,,,Not Started,7,1,3,2024-07-09,44
3244,seat,2019-11-25,2019-12-03,3243.0,983.00,Normal,0,29,,,Not Started,8,1,2,2024-07-09,34
3245,other,2019-12-05,2019-12-11,3244.0,572.00,Normal,0,29,,,Not Started,6,1,16,2024-07-09,81
3246,raise,2019-12-13,2019-12-19,3245.0,499.00,Normal,0,29,,,Not Started,6,1,7,2024-07-09,59
3247,least,2019-12-20,2019-12-24,3246.0,749.00,Normal,0,29,,,Not Started,4,1,7,2024-07-09,90
3248,four,2019-12-27,2020-01-02,3247.0,306.00,Normal,0,29,,,Not Started,6,1,21,2024-07-09,41
3249,several,2020-01-04,2020-01-09,3248.0,690.00,Normal,0,29,,,Not Started,5,1,2,2024-07-09,44
3250,today,2020-01-11,2020-01-17,3249.0,828.00,Normal,0,29,,,Not Started,6,1,4,2024-07-09,55
3251,name,2020-01-18,2020-01-26,3250.0,867.00,Normal,0,29,,,Not Started,8,1,22,2024-07-09,63
3252,usually,2020-01-29,2020-02-02,3251.0,335.00,Normal,0,29,,,Not Started,4,1,22,2024-07-09,86
3253,likely,2020-02-05,2020-02-08,3252.0,846.00,Normal,0,29,,,Not Started,3,1,7,2024-07-09,83
3254,success,2020-02-07,2020-02-13,3253.0,753.00,Normal,0,29,,,Not Started,6,1,22,2024-07-09,68
3255,white,2020-02-16,2020-02-23,3254.0,768.00,Normal,0,29,,,Not Started,7,1,5,2024-07-09,39
3256,day,2020-02-26,2020-03-05,3255.0,959.00,Normal,0,29,,,Not Started,8,1,6,2024-07-09,97
3257,cultural,2020-03-08,2020-03-15,3256.0,743.00,Normal,0,29,,,Not Started,7,1,20,2024-07-09,56
3258,always,2020-03-18,2020-03-20,3257.0,806.00,Normal,0,29,,,Not Started,2,1,6,2024-07-09,45
3259,protect,2020-03-20,2020-03-25,3258.0,966.00,Normal,0,29,,,Not Started,5,1,4,2024-07-09,54
3260,area,2020-03-26,2020-03-28,3259.0,394.00,Normal,0,29,,,Not Started,2,1,5,2024-07-09,48
3261,piece,2020-03-28,2020-03-30,3260.0,423.00,Normal,0,29,,,Not Started,2,1,11,2024-07-09,47
3262,surface,2020-03-30,2020-04-05,3261.0,710.00,Normal,0,29,,,Not Started,6,1,15,2024-07-09,46
3263,world,2020-04-07,2020-04-12,3262.0,870.00,Normal,0,29,,,Not Started,5,1,20,2024-07-09,89
3264,compare,2020-04-13,2020-04-15,3263.0,889.00,Normal,0,29,,,Not Started,2,1,1,2024-07-09,97
3265,reality,2020-04-14,2020-04-16,3264.0,551.00,Normal,0,29,,,Not Started,2,1,1,2024-07-09,89
3266,adult,2020-04-15,2020-04-18,3265.0,507.00,Normal,0,29,,,Not Started,3,1,20,2024-07-09,87
3267,first,2020-04-18,2020-04-23,3266.0,635.00,Normal,0,29,,,Not Started,5,1,21,2024-07-09,47
3268,move,2020-04-23,2020-04-25,3267.0,977.00,Normal,0,29,,,Not Started,2,1,14,2024-07-09,55
3269,blood,2020-04-25,2020-05-02,3268.0,446.00,Normal,0,29,,,Not Started,7,1,3,2024-07-09,31
3270,those,2020-05-05,2020-05-11,3269.0,453.00,Normal,0,29,,,Not Started,6,1,11,2024-07-09,83
3271,road,2020-05-12,2020-05-16,3270.0,380.00,Normal,0,29,,,Not Started,4,1,18,2024-07-09,91
3272,five,2020-05-16,2020-05-22,3271.0,370.00,Normal,0,29,,,Not Started,6,1,20,2024-07-09,89
3273,place,2020-05-22,2020-05-29,3272.0,929.00,Normal,0,29,,,Not Started,7,1,4,2024-07-09,92
3274,plan,2020-06-01,2020-06-08,3273.0,693.00,Normal,0,29,,,Not Started,7,1,8,2024-07-09,47
3275,perform,2020-06-10,2020-06-14,3274.0,824.00,Normal,0,29,,,Not Started,4,1,1,2024-07-09,60
3276,month,2019-06-19,2019-06-30,,1156.00,Critical,0,29,,,Not Started,11,1,30,2024-07-09,83
3277,maintain,2019-07-04,2019-07-08,3276.0,803.00,Normal,0,29,,,Not Started,4,1,15,2024-07-09,79
3278,between,2019-07-11,2019-07-18,3277.0,932.00,Normal,0,29,,,Not Started,7,1,6,2024-07-09,68
3279,rather,2019-07-20,2019-07-23,3278.0,870.00,Normal,0,29,,,Not Started,3,1,20,2024-07-09,96
3280,here,2019-07-23,2019-07-27,3279.0,955.00,Normal,0,29,,,Not Started,4,1,7,2024-07-09,94
3281,six,2019-07-26,2019-07-29,3280.0,300.00,Normal,0,29,,,Not Started,3,1,19,2024-07-09,71
3282,eight,2019-07-31,2019-08-04,3281.0,336.00,Normal,0,29,,,Not Started,4,1,10,2024-07-09,48
3283,how,2019-08-06,2019-08-08,3282.0,463.00,Normal,0,29,,,Not Started,2,1,8,2024-07-09,35
3284,stop,2019-08-07,2019-08-11,3283.0,318.00,Normal,0,29,,,Not Started,4,1,2,2024-07-09,75
3285,woman,2019-08-12,2019-08-18,3284.0,301.00,Normal,0,29,,,Not Started,6,1,16,2024-07-09,73
3286,child,2019-08-21,2019-08-29,3285.0,642.00,Normal,0,29,,,Not Started,8,1,12,2024-07-09,82
3287,every,2019-08-30,2019-09-01,3286.0,469.00,Normal,0,29,,,Not Started,2,1,19,2024-07-09,52
3288,conference,2019-09-04,2019-09-12,3287.0,849.00,Normal,0,29,,,Not Started,8,1,14,2024-07-09,42
3289,suggest,2019-09-14,2019-09-21,3288.0,249.00,Normal,0,29,,,Not Started,7,1,4,2024-07-09,59
3290,four,2019-09-23,2019-10-01,3289.0,452.00,Normal,0,29,,,Not Started,8,1,16,2024-07-09,83
3291,send,2019-10-04,2019-10-11,3290.0,483.00,Normal,0,29,,,Not Started,7,1,20,2024-07-09,75
3292,around,2019-10-14,2019-10-22,3291.0,698.00,Normal,0,29,,,Not Started,8,1,9,2024-07-09,81
3293,center,2019-10-23,2019-10-29,3292.0,396.00,Normal,0,29,,,Not Started,6,1,20,2024-07-09,66
3294,growth,2019-10-30,2019-11-06,3293.0,718.00,Normal,0,29,,,Not Started,7,1,6,2024-07-09,52
3295,cultural,2019-11-09,2019-11-17,3294.0,775.00,Normal,0,29,,,Not Started,8,1,10,2024-07-09,77
3296,various,2019-11-21,2019-11-28,3295.0,451.00,Normal,0,29,,,Not Started,7,1,1,2024-07-09,87
3297,food,2019-11-29,2019-12-03,3296.0,368.00,Normal,0,29,,,Not Started,4,1,21,2024-07-09,43
3298,fish,2019-12-05,2019-12-11,3297.0,343.00,Normal,0,29,,,Not Started,6,1,22,2024-07-09,86
3299,including,2019-12-14,2019-12-19,3298.0,876.00,Normal,0,29,,,Not Started,5,1,2,2024-07-09,58
3300,establish,2019-12-21,2019-12-28,3299.0,992.00,Normal,0,29,,,Not Started,7,1,18,2024-07-09,75
3301,growth,2020-01-01,2020-01-07,3300.0,513.00,Normal,0,29,,,Not Started,6,1,20,2024-07-09,57
3302,fish,2020-01-09,2020-01-13,3301.0,895.00,Normal,0,29,,,Not Started,4,1,16,2024-07-09,88
3303,particular,2020-01-16,2020-01-22,3302.0,324.00,Normal,0,29,,,Not Started,6,1,10,2024-07-09,49
3304,few,2020-01-24,2020-02-01,3303.0,706.00,Normal,0,29,,,Not Started,8,1,1,2024-07-09,71
3305,street,2020-02-04,2020-02-07,3304.0,672.00,Normal,0,29,,,Not Started,3,1,3,2024-07-09,33
3306,home,2020-02-07,2020-02-11,3305.0,398.00,Normal,0,29,,,Not Started,4,1,6,2024-07-09,36
3307,reduce,2020-02-13,2020-02-18,3306.0,671.00,Normal,0,29,,,Not Started,5,1,1,2024-07-09,39
3308,make,2020-02-21,2020-02-27,3307.0,967.00,Normal,0,29,,,Not Started,6,1,1,2024-07-09,51
3309,quickly,2020-03-01,2020-03-03,3308.0,892.00,Normal,0,29,,,Not Started,2,1,21,2024-07-09,99
3310,surface,2020-03-04,2020-03-09,3309.0,671.00,Normal,0,29,,,Not Started,5,1,18,2024-07-09,91
3311,situation,2020-03-10,2020-03-17,3310.0,507.00,Normal,0,29,,,Not Started,7,1,15,2024-07-09,65
3312,statement,2020-03-20,2020-03-25,3311.0,700.00,Normal,0,29,,,Not Started,5,1,4,2024-07-09,58
3313,care,2020-03-27,2020-03-30,3312.0,360.00,Normal,0,29,,,Not Started,3,1,3,2024-07-09,42
3314,character,2020-03-31,2020-04-07,3313.0,680.00,Normal,0,29,,,Not Started,7,1,18,2024-07-09,47
3315,admit,2020-04-09,2020-04-14,3314.0,451.00,Normal,0,29,,,Not Started,5,1,16,2024-07-09,86
3316,so,2020-04-15,2020-04-19,3315.0,614.00,Normal,0,29,,,Not Started,4,1,20,2024-07-09,92
3317,test,2020-04-20,2020-04-22,3316.0,638.00,Normal,0,29,,,Not Started,2,1,3,2024-07-09,85
3318,perhaps,2020-04-23,2020-04-30,3317.0,511.00,Normal,0,29,,,Not Started,7,1,16,2024-07-09,78
3319,report,2020-05-03,2020-05-10,3318.0,489.00,Normal,0,29,,,Not Started,7,1,6,2024-07-09,52
3320,argue,2020-05-12,2020-05-20,3319.0,469.00,Normal,0,29,,,Not Started,8,1,7,2024-07-09,47
3321,professor,2020-05-23,2020-05-28,3320.0,245.00,Normal,0,29,,,Not Started,5,1,20,2024-07-09,39
3322,represent,2020-05-29,2020-06-03,3321.0,905.00,Normal,0,29,,,Not Started,5,1,10,2024-07-09,35
3323,people,2020-06-05,2020-06-08,3322.0,483.00,Normal,0,29,,,Not Started,3,1,18,2024-07-09,72
3324,offer,2020-06-11,2020-06-13,3323.0,879.00,Normal,0,29,,,Not Started,2,1,14,2024-07-09,32
3325,live,2020-06-13,2020-06-16,3324.0,977.00,Normal,0,29,,,Not Started,3,1,17,2024-07-09,45
3326,machine,2020-06-17,2020-06-20,3325.0,730.00,Normal,0,29,,,Not Started,3,1,19,2024-07-09,96
3327,community,2020-06-21,2020-06-26,3326.0,369.00,Normal,0,29,,,Not Started,5,1,20,2024-07-09,51
3328,try,2020-02-25,2020-03-15,,1062.00,Critical,0,30,,,Not Started,19,1,28,2024-07-09,92
3329,space,2020-03-17,2020-03-20,3328.0,451.00,Normal,0,30,,,Not Started,3,1,19,2024-07-09,81
3330,experience,2020-03-20,2020-03-27,3329.0,304.00,Normal,0,30,,,Not Started,7,1,22,2024-07-09,54
3331,second,2020-03-28,2020-03-30,3330.0,935.00,Normal,0,30,,,Not Started,2,1,1,2024-07-09,59
3332,reach,2020-03-31,2020-04-04,3331.0,267.00,Normal,0,30,,,Not Started,4,1,4,2024-07-09,83
3333,those,2020-04-05,2020-04-12,3332.0,245.00,Normal,0,30,,,Not Started,7,1,19,2024-07-09,100
3334,capital,2020-04-12,2020-04-16,3333.0,217.00,Normal,0,30,,,Not Started,4,1,3,2024-07-09,94
3335,report,2020-04-17,2020-04-25,3334.0,300.00,Normal,0,30,,,Not Started,8,1,7,2024-07-09,93
3336,apply,2020-04-25,2020-05-03,3335.0,612.00,Normal,0,30,,,Not Started,8,1,16,2024-07-09,67
3337,company,2020-05-04,2020-05-06,3336.0,839.00,Normal,0,30,,,Not Started,2,1,8,2024-07-09,88
3338,big,2020-05-06,2020-05-14,3337.0,421.00,Normal,0,30,,,Not Started,8,1,8,2024-07-09,42
3339,affect,2020-05-15,2020-05-21,3338.0,998.00,Normal,0,30,,,Not Started,6,1,13,2024-07-09,98
3340,agency,2020-05-22,2020-05-29,3339.0,872.00,Normal,0,30,,,Not Started,7,1,17,2024-07-09,43
3341,property,2020-05-30,2020-06-05,3340.0,318.00,Normal,0,30,,,Not Started,6,1,6,2024-07-09,42
3342,sure,2020-06-06,2020-06-13,3341.0,547.00,Normal,0,30,,,Not Started,7,1,22,2024-07-09,45
3343,car,2020-06-15,2020-06-17,3342.0,853.00,Normal,0,30,,,Not Started,2,1,20,2024-07-09,57
3344,feeling,2020-06-17,2020-06-24,3343.0,352.00,Normal,0,30,,,Not Started,7,1,3,2024-07-09,35
3345,stage,2020-06-25,2020-06-27,3344.0,316.00,Normal,0,30,,,Not Started,2,1,20,2024-07-09,30
3346,listen,2020-06-27,2020-07-04,3345.0,903.00,Normal,0,30,,,Not Started,7,1,15,2024-07-09,100
3347,discuss,2020-07-04,2020-07-06,3346.0,436.00,Normal,0,30,,,Not Started,2,1,16,2024-07-09,36
3348,itself,2020-07-07,2020-07-14,3347.0,939.00,Normal,0,30,,,Not Started,7,1,15,2024-07-09,77
3349,forget,2020-07-14,2020-07-16,3348.0,719.00,Normal,0,30,,,Not Started,2,1,16,2024-07-09,87
3350,garden,2020-07-16,2020-07-23,3349.0,461.00,Normal,0,30,,,Not Started,7,1,15,2024-07-09,44
3351,cell,2020-07-24,2020-07-30,3350.0,204.00,Normal,0,30,,,Not Started,6,1,5,2024-07-09,38
3352,with,2020-07-30,2020-08-01,3351.0,386.00,Normal,0,30,,,Not Started,2,1,8,2024-07-09,44
3353,team,2020-07-31,2020-08-05,3352.0,230.00,Normal,0,30,,,Not Started,5,1,4,2024-07-09,69
3354,production,2020-08-06,2020-08-10,3353.0,778.00,Normal,0,30,,,Not Started,4,1,20,2024-07-09,43
3355,close,2020-08-12,2020-08-16,3354.0,727.00,Normal,0,30,,,Not Started,4,1,9,2024-07-09,84
3356,American,2020-08-17,2020-08-25,3355.0,494.00,Normal,0,30,,,Not Started,8,1,3,2024-07-09,63
3357,particularly,2020-08-25,2020-09-02,3356.0,691.00,Normal,0,30,,,Not Started,8,1,9,2024-07-09,86
3358,someone,2020-09-02,2020-09-05,3357.0,874.00,Normal,0,30,,,Not Started,3,1,6,2024-07-09,54
3359,gas,2020-09-05,2020-09-12,3358.0,236.00,Normal,0,30,,,Not Started,7,1,5,2024-07-09,60
3360,student,2020-09-13,2020-09-19,3359.0,614.00,Normal,0,30,,,Not Started,6,1,2,2024-07-09,60
3361,campaign,2020-09-19,2020-09-24,3360.0,868.00,Normal,0,30,,,Not Started,5,1,15,2024-07-09,62
3362,themselves,2020-09-24,2020-10-01,3361.0,206.00,Normal,0,30,,,Not Started,7,1,21,2024-07-09,83
3363,candidate,2020-10-03,2020-10-09,3362.0,246.00,Normal,0,30,,,Not Started,6,1,3,2024-07-09,100
3364,finish,2020-10-11,2020-10-19,3363.0,735.00,Normal,0,30,,,Not Started,8,1,5,2024-07-09,65
3365,still,2020-10-21,2020-10-26,3364.0,633.00,Normal,0,30,,,Not Started,5,1,4,2024-07-09,33
3366,reduce,2020-10-28,2020-11-03,3365.0,949.00,Normal,0,30,,,Not Started,6,1,11,2024-07-09,70
3367,room,2020-11-03,2020-11-11,3366.0,378.00,Normal,0,30,,,Not Started,8,1,16,2024-07-09,71
3368,total,2020-11-12,2020-11-15,3367.0,672.00,Normal,0,30,,,Not Started,3,1,9,2024-07-09,60
