Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment
2022-05-26,13,110,61,2,2,59,315,37049.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-05-26,14,113,34,2,2,32,191,21190.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-05-26,16,142,125,1,1,124,676,78555.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-05-26,17,94,89,2,2,87,443,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-05-26,18,97,26,2,2,24,133,17862.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-05-26,19,91,52,2,2,50,291,36298.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-05-26,20,85,85,1,1,84,454,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-05-26,21,135,111,2,2,109,561,72067.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-05-26,23,102,55,2,2,53,284,36585.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-05-26,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-05-27,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-05-27,3,100,35,2,2,33,216,22431.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-05-27,5,122,62,1,1,61,353,40856.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-05-27,9,118,107,1,1,106,510,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-05-27,10,143,124,1,1,123,639,78736.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-05-27,11,136,122,2,2,120,638,70836.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-05-27,13,110,61,2,2,59,316,37049.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-05-27,14,113,34,2,2,32,192,21190.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-05-27,16,142,125,1,1,124,676,78555.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-05-27,17,94,89,2,2,87,443,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-05-27,18,97,26,2,2,24,133,17862.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-05-27,19,91,53,2,2,51,292,37020.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-05-27,20,85,85,1,1,84,454,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-05-27,21,135,111,2,2,109,563,72067.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-05-27,23,102,55,2,2,53,286,36585.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-05-27,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-05-28,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-05-28,3,100,35,2,2,33,216,22431.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-05-28,5,122,62,1,1,61,353,40856.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-05-28,9,118,107,1,1,106,510,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-05-28,10,143,124,1,1,123,639,78736.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-05-28,11,136,122,2,2,120,638,70836.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-05-28,13,110,61,2,2,59,316,37049.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-05-28,14,113,34,2,2,32,193,21190.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-05-28,16,142,126,1,1,125,677,79373.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-05-28,17,94,89,2,2,87,443,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-05-28,18,97,26,2,2,24,133,17862.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-05-28,19,91,53,2,2,51,292,37020.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-05-28,20,85,85,1,1,84,454,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-05-28,21,135,111,2,2,109,563,72067.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-05-28,23,102,55,2,2,53,286,36585.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-05-28,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-05-29,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-05-29,3,100,35,2,2,33,216,22431.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-05-29,5,122,62,1,1,61,353,40856.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-05-29,9,118,107,1,1,106,510,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-05-29,10,143,124,1,1,123,639,78736.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-05-29,11,136,122,2,2,120,638,70836.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-05-29,13,110,61,2,2,59,316,37049.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-05-29,14,113,34,2,2,32,193,21190.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-05-29,16,142,126,1,1,125,677,79373.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-05-29,17,94,89,2,2,87,443,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-05-29,18,97,26,2,2,24,133,17862.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-05-29,19,91,53,2,2,51,292,37020.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-05-29,20,85,85,1,1,84,454,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-05-29,21,135,111,2,2,109,563,72067.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-05-29,23,102,55,2,2,53,286,36585.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-05-29,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-05-30,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-05-30,3,100,35,2,2,33,217,22431.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-05-30,5,122,62,1,1,61,353,40856.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-05-30,9,118,107,1,1,106,510,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-05-30,10,143,124,1,1,123,639,78736.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-05-30,11,136,122,2,2,120,638,70836.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-05-30,13,110,62,2,2,60,317,37346.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-05-30,14,113,34,2,2,32,193,21190.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-05-30,16,142,126,1,1,125,677,79373.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-05-30,17,94,89,2,2,87,443,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-05-30,18,97,27,2,2,25,134,18191.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-05-30,19,91,53,2,2,51,293,37020.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-05-30,20,85,85,1,1,84,454,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-05-30,21,135,111,2,2,109,564,72067.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-05-30,23,102,55,2,2,53,287,36585.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-05-30,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-05-31,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-05-31,3,100,35,2,2,33,219,22431.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-05-31,5,122,62,1,1,61,353,40856.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-05-31,9,118,107,1,1,106,510,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-05-31,10,143,124,1,1,123,640,78736.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-05-31,11,136,122,2,2,120,638,70836.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-05-31,13,110,62,2,2,60,317,37346.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-05-31,14,113,34,2,2,32,194,21190.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-05-31,16,142,126,1,1,125,677,79373.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-05-31,17,94,89,2,2,87,443,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-05-31,18,97,27,2,2,25,135,18191.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-05-31,19,91,54,2,2,52,294,37984.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-05-31,20,85,85,1,1,84,454,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-05-31,21,135,112,2,2,110,565,72732.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-05-31,23,102,56,2,2,54,288,37030.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-05-31,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-06-01,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-06-01,3,100,35,2,2,33,220,22431.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-06-01,5,122,63,2,1,61,353,40856.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-06-01,9,118,107,1,1,106,510,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-06-01,10,143,124,1,1,123,641,78736.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-06-01,11,136,123,2,2,121,640,71190.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-06-01,13,110,62,2,2,60,317,37346.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-06-01,14,113,34,2,2,32,194,21190.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-06-01,16,142,126,1,1,125,677,79373.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-06-01,17,94,89,2,2,87,443,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-06-01,18,97,27,2,2,25,135,18191.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-06-01,19,91,54,2,2,52,295,37984.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-06-01,20,85,85,1,1,84,454,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-06-01,21,135,113,2,2,111,568,73645.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-06-01,23,102,56,2,2,54,289,37030.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-06-01,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-06-02,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-06-02,3,100,37,2,2,35,223,23545.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-06-02,5,122,63,2,1,61,354,40856.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-06-02,9,118,107,1,1,106,510,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-06-02,10,143,124,1,1,123,642,78736.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-06-02,11,136,123,2,2,121,640,71190.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-06-02,13,110,62,2,2,60,317,37346.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-06-02,14,113,34,2,2,32,194,21190.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-06-02,16,142,126,1,1,125,677,79373.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-06-02,17,94,89,2,2,87,443,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-06-02,18,97,27,2,2,25,136,18191.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-06-02,19,91,54,2,2,52,296,37984.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-06-02,20,85,85,1,1,84,454,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-06-02,21,135,113,2,2,111,569,73645.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-06-02,23,102,56,2,2,54,290,37030.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-06-02,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-06-03,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-06-03,3,100,37,2,2,35,224,23545.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-06-03,5,122,64,2,1,62,357,41367.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-06-03,9,118,107,1,1,106,511,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-06-03,10,143,124,1,1,123,642,78736.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-06-03,11,136,123,2,2,121,642,71190.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-06-03,13,110,62,2,2,60,318,37346.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-06-03,14,113,35,2,2,33,197,22161.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-06-03,16,142,126,1,1,125,677,79373.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-06-03,17,94,89,2,2,87,444,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-06-03,18,97,27,2,2,25,137,18191.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-06-03,19,91,54,2,2,52,296,37984.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-06-03,20,85,85,1,1,84,455,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-06-03,21,135,114,2,2,112,572,74278.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-06-03,23,102,56,2,2,54,292,37030.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-06-03,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-06-04,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-06-04,3,100,37,2,2,35,224,23545.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-06-04,5,122,64,2,1,62,357,41367.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-06-04,9,118,107,1,1,106,511,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-06-04,10,143,124,1,1,123,642,78736.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-06-04,11,136,123,2,2,121,642,71190.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-06-04,13,110,62,2,2,60,318,37346.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-06-04,14,113,35,2,2,33,197,22161.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-06-04,16,142,126,1,1,125,677,79373.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-06-04,17,94,89,2,2,87,444,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-06-04,18,97,27,2,2,25,137,18191.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-06-04,19,91,54,2,2,52,296,37984.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-06-04,20,85,85,1,1,84,455,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-06-04,21,135,114,2,2,112,573,74278.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-06-04,23,102,56,2,2,54,292,37030.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-06-04,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-06-05,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-06-05,3,100,37,2,2,35,224,23545.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-06-05,5,122,64,2,1,62,357,41367.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-06-05,9,118,107,1,1,106,511,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-06-05,10,143,124,1,1,123,642,78736.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-06-05,11,136,123,2,2,121,643,71190.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-06-05,13,110,62,2,2,60,318,37346.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-06-05,14,113,35,2,2,33,197,22161.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-06-05,16,142,126,1,1,125,677,79373.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-06-05,17,94,89,2,2,87,444,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-06-05,18,97,27,2,2,25,137,18191.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-06-05,19,91,54,2,2,52,296,37984.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-06-05,20,85,85,1,1,84,455,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-06-05,21,135,114,2,2,112,573,74278.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-06-05,23,102,56,2,2,54,292,37030.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-06-05,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-06-06,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-06-06,3,100,37,2,2,35,225,23545.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-06-06,5,122,64,2,1,62,358,41367.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-06-06,9,118,107,1,1,106,511,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-06-06,10,143,124,1,1,123,643,78736.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-06-06,11,136,123,2,2,121,643,71190.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-06-06,13,110,62,2,2,60,319,37346.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-06-06,14,113,35,2,2,33,198,22161.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-06-06,16,142,126,1,1,125,677,79373.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-06-06,17,94,89,2,2,87,444,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-06-06,18,97,27,2,2,25,137,18191.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-06-06,19,91,55,2,2,53,297,38554.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-06-06,20,85,85,1,1,84,455,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-06-06,21,135,114,2,2,112,575,74278.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-06-06,23,102,57,2,2,55,294,37940.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-06-06,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-06-07,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-06-07,3,100,37,2,2,35,227,23545.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-06-07,5,122,64,2,1,62,359,41367.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-06-07,9,118,107,1,1,106,511,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-06-07,10,143,125,1,1,124,644,79090.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-06-07,11,136,123,2,2,121,644,71190.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-06-07,13,110,62,2,2,60,320,37346.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-06-07,14,113,35,2,2,33,198,22161.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-06-07,16,142,126,1,1,125,677,79373.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-06-07,17,94,89,2,2,87,444,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-06-07,18,97,28,2,2,26,139,19001.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-06-07,19,91,55,2,2,53,297,38554.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-06-07,20,85,85,1,1,84,455,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-06-07,21,135,114,2,2,112,575,74278.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-06-07,23,102,57,2,2,55,295,37940.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-06-07,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-06-08,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-06-08,3,100,37,2,2,35,228,23545.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-06-08,5,122,64,2,1,62,360,41367.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-06-08,9,118,107,1,1,106,511,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-06-08,10,143,125,1,1,124,644,79090.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-06-08,11,136,123,2,2,121,644,71190.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-06-08,13,110,62,2,2,60,321,37346.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-06-08,14,113,35,2,2,33,199,22161.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-06-08,16,142,126,1,1,125,677,79373.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-06-08,17,94,89,2,2,87,444,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-06-08,18,97,28,2,2,26,140,19001.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
2022-06-08,19,91,55,2,2,53,297,38554.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0
2022-06-08,20,85,85,1,1,84,455,53354.0,2020-08-11,2021-05-14,2020-08-11,2022-06-13,85.71428571428571
2022-06-08,21,135,115,2,2,113,577,75178.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714
2022-06-08,23,102,57,2,2,55,296,37940.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0
2022-06-08,24,111,78,1,1,77,406,50942.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857
2022-06-09,1,149,139,1,1,138,741,89070.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.857142857142854
2022-06-09,3,100,37,2,2,35,228,23545.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664
2022-06-09,5,122,64,2,1,62,361,41367.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0
2022-06-09,9,118,107,1,1,106,511,71751.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143
2022-06-09,10,143,125,1,1,124,645,79090.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664
2022-06-09,11,136,123,2,2,121,645,71190.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5
2022-06-09,13,110,62,2,2,60,322,37346.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333
2022-06-09,14,113,35,2,2,33,200,22161.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857
2022-06-09,16,142,126,1,1,125,677,79373.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285
2022-06-09,17,94,89,2,2,87,444,55430.0,2020-12-29,2021-09-09,2020-12-29,2022-08-16,50.0
2022-06-09,18,97,28,2,2,26,141,19001.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0
